Case ID,Complete Timestamp,Complete Timestamp,Activity,Resource,Variant index,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
Case 2885,2012/4/2 12:45:00,2012/4/2 12:45:00,Assign seriousness,Value 1,1,Value 1,Value 63,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2885,2012/4/2 13:26:49,2012/4/2 13:26:49,Take in charge ticket,Value 13,1,Value 1,Value 63,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2885,2012/4/10 13:58:46,2012/4/10 13:58:46,Resolve ticket,Value 13,1,Value 1,Value 63,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2885,2012/5/3 12:50:44,2012/5/3 12:50:44,Closed,Value 5,1,Value 1,Value 63,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2886,2012/5/16 8:26:31,2012/5/16 8:26:31,Assign seriousness,Value 1,1,Value 1,Value 150,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2886,2012/5/16 13:56:29,2012/5/16 13:56:29,Take in charge ticket,Value 1,1,Value 1,Value 150,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2886,2012/5/16 15:07:54,2012/5/16 15:07:54,Resolve ticket,Value 1,1,Value 1,Value 150,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2886,2012/7/8 8:30:30,2012/7/8 8:30:30,Closed,Value 5,1,Value 1,Value 150,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2887,2011/3/11 9:55:19,2011/3/11 9:55:19,Assign seriousness,Value 8,14,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2887,2011/3/11 9:56:04,2011/3/11 9:56:04,Take in charge ticket,Value 8,14,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2887,2011/4/7 14:51:29,2011/4/7 14:51:29,Wait,Value 12,14,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2887,2011/4/18 13:46:39,2011/4/18 13:46:39,Wait,Value 12,14,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2887,2011/4/21 9:29:12,2011/4/21 9:29:12,Resolve ticket,Value 12,14,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2887,2011/5/6 9:29:28,2011/5/6 9:29:28,Closed,Value 5,14,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2888,2010/7/8 7:35:05,2010/7/8 7:35:05,Assign seriousness,Value 9,1,Value 1,Value 41,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2888,2010/7/30 8:02:56,2010/7/30 8:02:56,Take in charge ticket,Value 19,1,Value 1,Value 41,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2888,2010/7/30 9:21:44,2010/7/30 9:21:44,Resolve ticket,Value 19,1,Value 1,Value 41,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2888,2010/8/14 9:21:59,2010/8/14 9:21:59,Closed,Value 5,1,Value 1,Value 41,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2889,2010/8/24 16:15:13,2010/8/24 16:15:13,Assign seriousness,Value 6,1,Value 1,Value 132,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2889,2010/8/24 16:22:30,2010/8/24 16:22:30,Take in charge ticket,Value 6,1,Value 1,Value 132,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2889,2010/8/24 16:22:44,2010/8/24 16:22:44,Resolve ticket,Value 6,1,Value 1,Value 132,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2889,2010/10/22 16:00:38,2010/10/22 16:00:38,Closed,Value 5,1,Value 1,Value 132,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2890,2011/4/7 8:09:00,2011/4/7 8:09:00,Assign seriousness,Value 8,1,Value 1,Value 18,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2890,2011/4/7 8:10:18,2011/4/7 8:10:18,Take in charge ticket,Value 8,1,Value 1,Value 18,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2890,2011/4/21 10:25:01,2011/4/21 10:25:01,Resolve ticket,Value 13,1,Value 1,Value 18,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2890,2011/5/21 10:25:24,2011/5/21 10:25:24,Closed,Value 5,1,Value 1,Value 18,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2891,2013/1/22 15:05:42,2013/1/22 15:05:42,Assign seriousness,Value 13,2,Value 1,Value 94,Value 1,Value 1,Value 1,Value 3,Value 3,Value 1,Value 1
Case 2891,2013/1/29 10:21:54,2013/1/29 10:21:54,Take in charge ticket,Value 2,2,Value 1,Value 94,Value 1,Value 1,Value 1,Value 3,Value 3,Value 1,Value 1
Case 2891,2013/1/30 14:10:23,2013/1/30 14:10:23,Wait,Value 9,2,Value 1,Value 94,Value 1,Value 1,Value 1,Value 3,Value 3,Value 1,Value 1
Case 2891,2013/2/26 14:03:05,2013/2/26 14:03:05,Resolve ticket,Value 9,2,Value 1,Value 94,Value 1,Value 1,Value 1,Value 3,Value 3,Value 1,Value 1
Case 2891,2013/3/13 14:03:19,2013/3/13 14:03:19,Closed,Value 3,2,Value 1,Value 94,Value 1,Value 1,Value 1,Value 3,Value 3,Value 1,Value 1
Case 2892,2010/7/1 12:57:08,2010/7/1 12:57:08,Assign seriousness,Value 2,1,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2892,2010/8/6 13:26:34,2010/8/6 13:26:34,Take in charge ticket,Value 6,1,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2892,2010/8/6 13:26:59,2010/8/6 13:26:59,Resolve ticket,Value 6,1,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2892,2010/8/21 13:27:19,2010/8/21 13:27:19,Closed,Value 5,1,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2893,2011/11/16 9:22:21,2011/11/16 9:22:21,Assign seriousness,Value 1,1,Value 1,Value 100,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2893,2011/11/16 9:22:29,2011/11/16 9:22:29,Take in charge ticket,Value 1,1,Value 1,Value 100,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2893,2011/11/16 10:48:57,2011/11/16 10:48:57,Resolve ticket,Value 1,1,Value 1,Value 100,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2893,2011/12/17 9:30:29,2011/12/17 9:30:29,Closed,Value 5,1,Value 1,Value 100,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2894,2011/4/1 14:37:48,2011/4/1 14:37:48,Assign seriousness,Value 8,3,Value 1,Value 184,Value 10,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2894,2011/4/1 14:38:13,2011/4/1 14:38:13,Take in charge ticket,Value 8,3,Value 1,Value 184,Value 10,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2894,2011/4/7 15:44:34,2011/4/7 15:44:34,Wait,Value 8,3,Value 1,Value 184,Value 10,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2894,2011/4/20 15:59:00,2011/4/20 15:59:00,Take in charge ticket,Value 2,3,Value 1,Value 184,Value 10,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2894,2011/4/20 15:59:26,2011/4/20 15:59:26,Resolve ticket,Value 2,3,Value 1,Value 184,Value 10,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2894,2011/5/5 15:59:39,2011/5/5 15:59:39,Closed,Value 5,3,Value 1,Value 184,Value 10,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2895,2011/5/2 7:48:53,2011/5/2 7:48:53,Assign seriousness,Value 8,1,Value 1,Value 218,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2895,2011/5/2 7:51:13,2011/5/2 7:51:13,Take in charge ticket,Value 8,1,Value 1,Value 218,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2895,2011/5/2 10:22:19,2011/5/2 10:22:19,Resolve ticket,Value 14,1,Value 1,Value 218,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2895,2011/6/2 7:50:40,2011/6/2 7:50:40,Closed,Value 5,1,Value 1,Value 218,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2896,2011/4/27 13:02:00,2011/4/27 13:02:00,Assign seriousness,Value 8,1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2896,2011/5/5 9:20:13,2011/5/5 9:20:13,Take in charge ticket,Value 6,1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2896,2011/5/5 9:32:49,2011/5/5 9:32:49,Resolve ticket,Value 6,1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2896,2011/6/25 13:11:16,2011/6/25 13:11:16,Closed,Value 5,1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2897,2012/10/19 7:27:36,2012/10/19 7:27:36,Assign seriousness,Value 13,56,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2897,2012/10/19 7:53:56,2012/10/19 7:53:56,Take in charge ticket,Value 2,56,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2897,2012/10/19 7:54:52,2012/10/19 7:54:52,Require upgrade,Value 2,56,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2897,2012/10/19 10:10:17,2012/10/19 10:10:17,Take in charge ticket,Value 4,56,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2897,2012/11/5 15:11:22,2012/11/5 15:11:22,Resolve ticket,Value 4,56,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2897,2012/11/20 15:11:39,2012/11/20 15:11:39,Closed,Value 3,56,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2898,2012/5/23 8:27:55,2012/5/23 8:27:55,Assign seriousness,Value 1,9,Value 1,Value 51,Value 8,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2898,2012/5/24 15:17:27,2012/5/24 15:17:27,Take in charge ticket,Value 9,9,Value 1,Value 51,Value 8,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2898,2012/5/24 15:40:03,2012/5/24 15:40:03,Resolve ticket,Value 9,9,Value 1,Value 51,Value 8,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2898,2012/5/28 8:26:53,2012/5/28 8:26:53,Take in charge ticket,Value 9,9,Value 1,Value 51,Value 8,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2898,2012/6/1 7:27:25,2012/6/1 7:27:25,Resolve ticket,Value 9,9,Value 1,Value 51,Value 8,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2898,2012/7/8 8:30:39,2012/7/8 8:30:39,Closed,Value 5,9,Value 1,Value 51,Value 8,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2899,2012/6/14 8:21:01,2012/6/14 8:21:01,Assign seriousness,Value 13,1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2899,2012/6/15 7:33:09,2012/6/15 7:33:09,Take in charge ticket,Value 13,1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2899,2012/6/18 12:21:02,2012/6/18 12:21:02,Resolve ticket,Value 13,1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2899,2012/7/17 8:30:17,2012/7/17 8:30:17,Closed,Value 5,1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2900,2011/5/2 14:51:39,2011/5/2 14:51:39,Assign seriousness,Value 8,1,Value 1,Value 361,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
Case 2900,2011/5/2 14:52:07,2011/5/2 14:52:07,Take in charge ticket,Value 8,1,Value 1,Value 361,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
Case 2900,2011/5/3 10:35:10,2011/5/3 10:35:10,Resolve ticket,Value 12,1,Value 1,Value 361,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
Case 2900,2011/6/17 15:00:35,2011/6/17 15:00:35,Closed,Value 5,1,Value 1,Value 361,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
Case 2901,2010/12/1 16:31:45,2010/12/1 16:31:45,Assign seriousness,Value 14,1,Value 1,Value 97,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2901,2010/12/3 8:41:20,2010/12/3 8:41:20,Take in charge ticket,Value 2,1,Value 1,Value 97,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2901,2010/12/3 8:41:35,2010/12/3 8:41:35,Resolve ticket,Value 2,1,Value 1,Value 97,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2901,2011/1/15 16:40:38,2011/1/15 16:40:38,Closed,Value 5,1,Value 1,Value 97,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2902,2011/5/6 15:13:05,2011/5/6 15:13:05,Assign seriousness,Value 8,1,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2902,2011/5/17 15:26:18,2011/5/17 15:26:18,Take in charge ticket,Value 2,1,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2902,2011/5/20 8:30:41,2011/5/20 8:30:41,Resolve ticket,Value 9,1,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2902,2011/6/19 15:21:09,2011/6/19 15:21:09,Closed,Value 5,1,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2903,2012/4/19 13:39:21,2012/4/19 13:39:21,Assign seriousness,Value 1,1,Value 1,Value 320,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2903,2012/4/19 13:39:31,2012/4/19 13:39:31,Take in charge ticket,Value 1,1,Value 1,Value 320,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2903,2012/4/19 15:22:13,2012/4/19 15:22:13,Resolve ticket,Value 1,1,Value 1,Value 320,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2903,2012/5/22 13:40:26,2012/5/22 13:40:26,Closed,Value 5,1,Value 1,Value 320,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2904,2012/3/30 6:41:55,2012/3/30 6:41:55,Assign seriousness,Value 2,26,Value 1,Value 99,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2904,2012/3/30 6:43:26,2012/3/30 6:43:26,Take in charge ticket,Value 2,26,Value 1,Value 99,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2904,2012/3/30 6:49:33,2012/3/30 6:49:33,Wait,Value 2,26,Value 1,Value 99,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2904,2012/4/16 8:22:20,2012/4/16 8:22:20,Resolve ticket,Value 1,26,Value 1,Value 99,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2904,2012/4/16 8:22:24,2012/4/16 8:22:24,Resolve ticket,Value 1,26,Value 1,Value 99,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2904,2012/5/16 8:22:42,2012/5/16 8:22:42,Closed,Value 5,26,Value 1,Value 99,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2905,2013/7/26 14:18:48,2013/7/26 14:18:48,Assign seriousness,Value 14,1,Value 1,Value 110,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2905,2013/7/26 14:19:12,2013/7/26 14:19:12,Take in charge ticket,Value 2,1,Value 1,Value 110,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2905,2013/9/4 15:24:07,2013/9/4 15:24:07,Resolve ticket,Value 14,1,Value 1,Value 110,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2905,2013/9/19 15:24:18,2013/9/19 15:24:18,Closed,Value 3,1,Value 1,Value 110,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2906,2012/4/13 8:23:28,2012/4/13 8:23:28,Assign seriousness,Value 2,1,Value 1,Value 250,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2906,2012/4/13 8:23:47,2012/4/13 8:23:47,Take in charge ticket,Value 2,1,Value 1,Value 250,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2906,2012/4/13 11:02:05,2012/4/13 11:02:05,Resolve ticket,Value 2,1,Value 1,Value 250,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2906,2012/5/31 8:30:18,2012/5/31 8:30:18,Closed,Value 5,1,Value 1,Value 250,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2907,2012/6/26 8:10:15,2012/6/26 8:10:15,Assign seriousness,Value 2,1,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2907,2012/6/26 8:10:42,2012/6/26 8:10:42,Take in charge ticket,Value 2,1,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2907,2012/7/2 21:45:53,2012/7/2 21:45:53,Resolve ticket,Value 10,1,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2907,2012/8/3 8:20:14,2012/8/3 8:20:14,Closed,Value 5,1,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2908,2012/8/6 8:32:05,2012/8/6 8:32:05,Assign seriousness,Value 13,1,Value 1,Value 217,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2908,2012/8/6 8:32:14,2012/8/6 8:32:14,Take in charge ticket,Value 13,1,Value 1,Value 217,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2908,2012/8/7 9:02:06,2012/8/7 9:02:06,Resolve ticket,Value 13,1,Value 1,Value 217,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2908,2012/9/9 8:40:32,2012/9/9 8:40:32,Closed,Value 5,1,Value 1,Value 217,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2909,2010/5/27 8:48:22,2010/5/27 8:48:22,Insert ticket,Value 5,179,Value 1,Value 35,Value 3,Value 1,Value 3,Value 4,Value 2,Value 1,Value 2
Case 2909,2010/5/27 9:53:55,2010/5/27 9:53:55,Assign seriousness,Value 6,179,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2909,2010/5/27 12:42:35,2010/5/27 12:42:35,Assign seriousness,Value 2,179,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2909,2010/5/27 13:55:13,2010/5/27 13:55:13,Wait,Value 16,179,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2909,2010/5/27 16:10:43,2010/5/27 16:10:43,Take in charge ticket,Value 11,179,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2909,2010/5/28 7:50:20,2010/5/28 7:50:20,Resolve ticket,Value 11,179,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2909,2010/5/31 9:45:02,2010/5/31 9:45:02,Take in charge ticket,Value 11,179,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2909,2010/5/31 9:57:35,2010/5/31 9:57:35,Resolve ticket,Value 11,179,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2909,2010/6/30 9:57:54,2010/6/30 9:57:54,Closed,Value 5,179,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2910,2013/7/2 7:19:50,2013/7/2 7:19:50,Assign seriousness,Value 14,2,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2910,2013/7/4 10:27:20,2013/7/4 10:27:20,Take in charge ticket,Value 2,2,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2910,2013/7/4 15:43:47,2013/7/4 15:43:47,Wait,Value 2,2,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2910,2013/7/19 12:53:42,2013/7/19 12:53:42,Resolve ticket,Value 2,2,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2910,2013/8/3 12:53:54,2013/8/3 12:53:54,Closed,Value 3,2,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2911,2012/1/17 9:06:22,2012/1/17 9:06:22,Assign seriousness,Value 4,1,Value 1,Value 3,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2911,2012/1/17 14:12:18,2012/1/17 14:12:18,Take in charge ticket,Value 13,1,Value 1,Value 3,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2911,2012/1/26 10:58:28,2012/1/26 10:58:28,Resolve ticket,Value 13,1,Value 1,Value 3,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2911,2012/2/17 9:10:35,2012/2/17 9:10:35,Closed,Value 5,1,Value 1,Value 3,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2912,2011/11/8 9:42:07,2011/11/8 9:42:07,Assign seriousness,Value 9,5,Value 1,Value 17,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2912,2011/11/8 9:44:33,2011/11/8 9:44:33,Resolve ticket,Value 9,5,Value 1,Value 17,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2912,2012/1/6 9:50:44,2012/1/6 9:50:44,Closed,Value 5,5,Value 1,Value 17,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2913,2012/3/20 16:22:54,2012/3/20 16:22:54,Assign seriousness,Value 1,1,Value 1,Value 245,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2913,2012/3/20 16:23:03,2012/3/20 16:23:03,Take in charge ticket,Value 1,1,Value 1,Value 245,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2913,2012/3/22 11:25:18,2012/3/22 11:25:18,Resolve ticket,Value 1,1,Value 1,Value 245,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2913,2012/4/26 15:30:33,2012/4/26 15:30:33,Closed,Value 5,1,Value 1,Value 245,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2914,2012/6/12 13:51:48,2012/6/12 13:51:48,Assign seriousness,Value 1,5,Value 1,Value 17,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2914,2012/6/12 14:01:27,2012/6/12 14:01:27,Resolve ticket,Value 1,5,Value 1,Value 17,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2914,2012/7/13 14:00:37,2012/7/13 14:00:37,Closed,Value 5,5,Value 1,Value 17,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2915,2010/1/21 8:57:25,2010/1/21 8:57:25,Assign seriousness,Value 2,4,Value 1,Value 48,Value 3,Value 2,Value 2,Value 2,Value 1,Value 2,Value 3
Case 2915,2010/1/21 8:57:35,2010/1/21 8:57:35,Assign seriousness,Value 2,4,Value 1,Value 48,Value 3,Value 2,Value 2,Value 2,Value 1,Value 2,Value 3
Case 2915,2010/2/15 16:17:46,2010/2/15 16:17:46,Take in charge ticket,Value 10,4,Value 1,Value 48,Value 3,Value 2,Value 2,Value 2,Value 1,Value 2,Value 3
Case 2915,2010/2/15 16:17:57,2010/2/15 16:17:57,Resolve ticket,Value 10,4,Value 1,Value 48,Value 3,Value 2,Value 2,Value 2,Value 1,Value 2,Value 3
Case 2915,2010/3/2 16:18:12,2010/3/2 16:18:12,Closed,Value 5,4,Value 1,Value 48,Value 3,Value 2,Value 2,Value 2,Value 1,Value 2,Value 3
Case 2916,2011/9/12 8:13:08,2011/9/12 8:13:08,Assign seriousness,Value 13,1,Value 1,Value 179,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2916,2011/9/14 8:26:49,2011/9/14 8:26:49,Take in charge ticket,Value 13,1,Value 1,Value 179,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2916,2011/10/6 8:19:04,2011/10/6 8:19:04,Resolve ticket,Value 13,1,Value 1,Value 179,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2916,2011/10/21 8:19:15,2011/10/21 8:19:15,Closed,Value 5,1,Value 1,Value 179,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2917,2012/2/7 16:27:25,2012/2/7 16:27:25,Assign seriousness,Value 1,6,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2917,2012/2/7 16:27:39,2012/2/7 16:27:39,Take in charge ticket,Value 1,6,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2917,2012/2/9 16:46:15,2012/2/9 16:46:15,Resolve ticket,Value 4,6,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2917,2012/2/9 16:46:16,2012/2/9 16:46:16,Resolve ticket,Value 4,6,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2917,2012/3/9 16:33:47,2012/3/9 16:33:47,Closed,Value 5,6,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2918,2013/11/18 16:42:54,2013/11/18 16:42:54,Assign seriousness,Value 18,56,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 2918,2013/11/19 7:49:52,2013/11/19 7:49:52,Take in charge ticket,Value 2,56,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 2918,2013/11/21 16:45:42,2013/11/21 16:45:42,Require upgrade,Value 2,56,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
