Case ID,Start Timestamp,Complete Timestamp,Activity,Resource,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 256,2012/2/7 3:44:00,2012/2/7 6:54:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,100,Spinner,ID4445,D,11,0,0,
Case 256,2012/2/7 7:00:00,2012/2/7 16:00:00,Round Grinding - Q.C.,Quality Check 1,100,Spinner,ID4287,D,0,0,0,
Case 256,2012/2/7 7:02:00,2012/2/7 15:46:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,100,Spinner,ID0420,D,28,0,0,
Case 256,2012/2/7 7:05:00,2012/2/7 7:51:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,100,Spinner,ID4385,D,3,0,0,
Case 256,2012/2/7 16:11:00,2012/2/7 19:00:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,100,Spinner,ID4355,S,1,0,0,
Case 256,2012/2/7 19:01:00,2012/2/7 23:44:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,100,Spinner,ID4355,D,10,0,0,
Case 256,2012/2/8 0:01:00,2012/2/8 3:48:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,100,Spinner,ID4445,D,10,0,0,
Case 256,2012/2/8 9:07:00,2012/2/8 16:02:00,Round Grinding - Q.C.,Quality Check 1,100,Spinner,ID4287,D,0,0,0,
Case 256,2012/2/9 9:00:00,2012/2/9 16:02:00,Round Grinding - Q.C.,Quality Check 1,100,Spinner,ID4287,D,0,2,0,
Case 256,2012/2/10 10:41:00,2012/2/10 12:52:00,Round Grinding - Q.C.,Quality Check 1,100,Spinner,ID4287,D,0,0,0,
Case 256,2012/2/12 7:05:00,2012/2/12 16:09:00,Round Grinding - Q.C.,Quality Check 1,100,Spinner,ID4287,D,65,0,0,
Case 256,2012/2/13 10:38:00,2012/2/13 12:09:00,Laser Marking - Machine 7,Machine 7- Laser Marking,100,Spinner,ID0998,D,65,0,0,
Case 256,2012/2/13 12:00:00,2012/2/13 15:00:00,Round Grinding - Q.C.,Quality Check 1,100,Spinner,ID4287,D,20,0,0,
Case 256,2012/2/14 7:30:00,2012/2/14 8:40:00,Round Grinding - Q.C.,Quality Check 1,100,Spinner,ID4287,D,6,0,3,
Case 256,2012/2/14 13:41:00,2012/2/14 15:11:00,Laser Marking - Machine 7,Machine 7- Laser Marking,100,Spinner,ID0998,D,26,0,0,
Case 256,2012/2/17 11:50:00,2012/2/17 12:44:00,Final Inspection Q.C.,Quality Check 1,100,Spinner,ID4287,S,0,0,0,
Case 256,2012/2/20 15:53:00,2012/2/20 17:54:00,Final Inspection Q.C.,Quality Check 1,100,Spinner,ID4493,D,0,0,0,
Case 256,2012/2/21 0:00:00,2012/2/21 1:00:00,Packing,Packing,100,Spinner,ID4820,D,91,0,0,
Case 256,2012/2/21 7:00:00,2012/2/21 9:00:00,Final Inspection Q.C.,Quality Check 1,100,Spinner,ID4493,D,91,0,0,
Case 257,2012/1/11 7:35:00,2012/1/11 9:42:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4794,S,0,0,0,
Case 257,2012/1/11 12:45:00,2012/1/11 15:48:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4932,S,1,0,0,
Case 257,2012/1/11 15:49:00,2012/1/11 17:24:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4429,D,10,0,0,
Case 257,2012/1/11 18:09:00,2012/1/11 21:04:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4718,D,20,0,0,
Case 257,2012/1/11 21:04:00,2012/1/12 7:00:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4529,D,75,0,0,
Case 257,2012/1/12 7:08:00,2012/1/12 11:07:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4429,D,18,0,0,
Case 257,2012/1/12 23:38:00,2012/1/13 6:27:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4529,D,26,0,0,
Case 257,2012/1/13 7:09:00,2012/1/13 12:38:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4429,D,23,0,0,
Case 257,2012/1/14 13:00:00,2012/1/14 22:00:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4794,D,36,0,0,
Case 257,2012/1/14 13:00:00,2012/1/15 9:55:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4932,D,36,0,0,
Case 257,2012/1/14 22:55:00,2012/1/15 5:59:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4794,D,28,0,0,
Case 257,2012/1/15 0:00:00,2012/1/15 1:15:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4529,D,0,0,0,
Case 257,2012/1/15 8:40:00,2012/1/15 14:43:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4429,D,27,0,0,
Case 257,2012/1/16 9:30:00,2012/1/16 12:42:00,Turning & Milling Q.C.,Quality Check 1,150,Cable Head,ID4163,D,148,1,0,
Case 257,2012/1/16 12:43:00,2012/1/16 12:50:00,Turning & Milling Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,1,0,
Case 257,2012/1/16 15:08:00,2012/1/16 17:03:00,Laser Marking - Machine 7,Machine 7- Laser Marking,150,Cable Head,ID4882,D,148,0,0,
Case 257,2012/2/13 12:38:00,2012/2/13 17:28:00,Lapping - Machine 1,Machine 1 - Lapping,150,Cable Head,ID0998,D,0,0,0,
Case 257,2012/2/13 13:47:00,2012/2/13 17:15:00,Lapping - Machine 1,Machine 1 - Lapping,150,Cable Head,ID4882,D,75,0,0,
Case 257,2012/2/13 20:09:00,2012/2/13 23:05:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,150,Cable Head,ID0420,S,0,0,0,
Case 257,2012/2/13 23:06:00,2012/2/14 6:49:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,150,Cable Head,ID0420,D,22,0,0,
Case 257,2012/2/14 7:00:00,2012/2/14 16:08:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,150,Cable Head,ID4872,D,20,0,0,
Case 257,2012/2/14 8:27:00,2012/2/14 12:41:00,Lapping - Machine 1,Machine 1 - Lapping,150,Cable Head,ID0998,D,0,0,0,
Case 257,2012/2/14 10:48:00,2012/2/14 12:37:00,Lapping - Machine 1,Machine 1 - Lapping,150,Cable Head,ID4882,D,52,0,0,
Case 257,2012/2/14 20:07:00,2012/2/15 6:57:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,150,Cable Head,ID0420,D,25,0,0,
Case 257,2012/2/15 6:58:00,2012/2/15 10:02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,150,Cable Head,ID4872,D,3,0,0,
Case 257,2012/2/15 7:00:00,2012/2/15 7:28:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,150,Cable Head,ID4445,D,1,0,0,
Case 257,2012/2/15 11:26:00,2012/2/15 16:10:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,150,Cable Head,ID4872,D,13,0,0,
Case 257,2012/2/15 16:55:00,2012/2/15 17:19:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,150,Cable Head,ID4385,D,0,0,0,
Case 257,2012/2/15 18:19:00,2012/2/15 23:57:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,150,Cable Head,ID4385,D,16,0,0,
Case 257,2012/2/16 0:10:00,2012/2/16 6:48:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,150,Cable Head,ID0420,D,19,0,0,
Case 257,2012/2/16 6:51:00,2012/2/16 7:29:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,150,Cable Head,ID4355,D,2,0,0,
Case 257,2012/2/16 7:30:00,2012/2/16 7:58:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,150,Cable Head,ID4355,D,0,0,0,
Case 257,2012/2/16 11:44:00,2012/2/16 12:50:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,0,0,
Case 257,2012/2/16 13:20:00,2012/2/16 16:13:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,0,0,
Case 257,2012/2/19 7:00:00,2012/2/19 8:40:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,0,0,
Case 257,2012/2/19 9:00:00,2012/2/19 10:40:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,41,0,0,
Case 257,2012/2/19 10:40:00,2012/2/19 12:50:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,0,0,
Case 257,2012/2/19 14:07:00,2012/2/19 18:02:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,0,0,
Case 257,2012/2/20 0:00:00,2012/2/20 1:00:00,Packing,Packing,150,Cable Head,ID4820,D,41,0,0,
Case 257,2012/2/20 7:00:00,2012/2/20 8:40:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,0,0,
Case 257,2012/2/21 0:00:00,2012/2/21 1:00:00,Packing,Packing,150,Cable Head,ID4820,D,52,0,0,
Case 257,2012/2/21 9:00:00,2012/2/21 10:45:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,52,0,0,
Case 257,2012/2/22 17:00:00,2012/2/22 18:02:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,0,0,
Case 257,2012/2/23 10:30:00,2012/2/23 12:50:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,0,0,
Case 257,2012/2/23 13:35:00,2012/2/23 14:30:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,2,0,
Case 257,2012/2/23 14:30:00,2012/2/23 15:20:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,3,0,
Case 257,2012/2/29 0:00:00,2012/2/29 1:00:00,Packing,Packing,150,Cable Head,ID4820,D,1,0,0,
Case 257,2012/2/29 8:30:00,2012/2/29 8:40:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,0,1,
Case 257,2012/3/4 10:44:00,2012/3/4 14:17:00,Grinding Rework - Machine 27,Machine 27 - Grinding,150,Cable Head,ID4528,D,0,0,0,
Case 257,2012/3/4 15:21:00,2012/3/4 16:26:00,Grinding Rework - Machine 27,Machine 27 - Grinding,150,Cable Head,ID4528,D,0,0,0,
Case 257,2012/3/5 11:40:00,2012/3/5 17:25:00,Lapping - Machine 1,Machine 1 - Lapping,150,Cable Head,ID0998,D,19,0,0,
Case 257,2012/3/7 23:26:00,2012/3/8 2:06:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,150,Cable Head,ID4445,D,7,0,0,
Case 257,2012/3/8 2:07:00,2012/3/8 6:49:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,150,Cable Head,ID4355,D,19,0,0,
Case 257,2012/3/8 7:06:00,2012/3/8 7:27:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,150,Cable Head,ID0420,D,1,0,0,
Case 257,2012/3/18 0:00:00,2012/3/18 1:00:00,Packing,Packing,150,Cable Head,ID4820,D,8,0,0,
Case 257,2012/3/18 7:00:00,2012/3/18 8:00:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,8,0,0,
Case 257,2012/3/18 11:56:00,2012/3/18 15:31:00,Grinding Rework - Machine 27,Machine 27 - Grinding,150,Cable Head,ID4528,D,0,0,0,
Case 257,2012/3/19 9:00:00,2012/3/19 12:50:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,16,0,0,
Case 257,2012/3/20 9:00:00,2012/3/20 9:30:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,4,0,
Case 257,2012/3/20 9:30:00,2012/3/20 9:45:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,1,0,
Case 257,2012/3/20 9:45:00,2012/3/20 10:00:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,1,0,
Case 257,2012/3/20 10:00:00,2012/3/20 10:15:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,1,0,
Case 257,2012/3/21 0:00:00,2012/3/21 1:00:00,Packing,Packing,150,Cable Head,ID4820,D,26,0,0,
Case 257,2012/3/21 12:00:00,2012/3/21 12:50:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,10,0,0,
Case 257,2012/3/27 20:48:00,2012/3/27 23:28:00,Grinding Rework - Machine 27,Machine 27 - Grinding,150,Cable Head,ID4528,D,0,0,0,
Case 257,2012/3/28 7:04:00,2012/3/28 7:21:00,Grinding Rework - Machine 27,Machine 27 - Grinding,150,Cable Head,ID4872,D,0,0,0,
Case 257,2012/3/28 11:28:00,2012/3/28 13:56:00,Lapping - Machine 1,Machine 1 - Lapping,150,Cable Head,ID4872,D,2,0,0,Y
Case 257,2012/3/30 0:00:00,2012/3/30 1:15:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID0937,D,0,1,0,
Case 257,2012/3/30 0:00:00,2012/3/30 1:00:00,Packing,Packing,150,Cable Head,ID4820,D,5,0,0,
Case 257,2012/3/30 7:20:00,2012/3/30 7:40:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,5,0,0,
Case 257,2012/3/30 8:12:00,2012/3/30 8:40:00,Final Inspection Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,2,0,
Case 258,2012/1/16 20:16:00,2012/1/17 0:00:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,50,Ballnut,ID4794,S,1,0,0,
Case 258,2012/1/17 0:01:00,2012/1/17 1:50:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,50,Ballnut,ID4794,D,1,0,0,
Case 258,2012/1/17 11:26:00,2012/1/17 13:13:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,50,Ballnut,ID4529,D,3,0,0,
Case 258,2012/1/18 7:15:00,2012/1/18 7:41:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,50,Ballnut,ID4529,S,0,0,0,
Case 258,2012/1/18 10:41:00,2012/1/18 15:11:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,50,Ballnut,ID4529,S,2,0,0,
Case 258,2012/1/18 15:12:00,2012/1/18 15:59:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,50,Ballnut,ID4529,D,5,0,0,
Case 258,2012/1/18 20:10:00,2012/1/19 6:29:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,50,Ballnut,ID4794,D,38,0,0,
Case 258,2012/1/19 6:53:00,2012/1/19 9:35:00,Turning & Milling Q.C.,Quality Check 1,50,Ballnut,ID4618,D,0,0,0,
Case 258,2012/1/20 6:57:00,2012/1/20 7:31:00,Turning & Milling Q.C.,Quality Check 1,50,Ballnut,ID4618,D,50,0,0,
Case 258,2012/1/30 9:48:00,2012/1/30 10:29:00,Laser Marking - Machine 7,Machine 7- Laser Marking,50,Ballnut,ID0998,D,50,0,0,
Case 258,2012/1/30 10:29:00,2012/1/30 15:19:00,Lapping - Machine 1,Machine 1 - Lapping,50,Ballnut,ID0998,D,50,0,0,
Case 258,2012/1/30 10:45:00,2012/1/30 11:00:00,Turning & Milling Q.C.,Quality Check 1,50,Ballnut,ID4618,D,0,0,0,
Case 258,2012/2/1 10:59:00,2012/2/1 16:08:00,Final Inspection Q.C.,Quality Check 1,50,Ballnut,ID4618,D,0,0,0,
Case 258,2012/2/2 9:29:00,2012/2/2 10:44:00,Final Inspection Q.C.,Quality Check 1,50,Ballnut,ID4618,D,0,16,0,
Case 258,2012/2/2 9:36:00,2012/2/2 10:51:00,Final Inspection Q.C.,Quality Check 1,50,Ballnut,ID4618,D,34,0,0,
Case 258,2012/2/5 0:00:00,2012/2/5 1:00:00,Packing,Packing,50,Ballnut,ID4820,D,34,0,0,
Case 259,2012/1/17 11:00:00,2012/1/17 15:00:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4641,S,0,0,0,
Case 259,2012/1/17 15:00:00,2012/1/17 15:55:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4641,D,2,0,0,
Case 259,2012/1/17 16:32:00,2012/1/17 23:42:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4132,D,18,0,0,
Case 259,2012/1/17 23:50:00,2012/1/18 6:37:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4794,D,17,0,0,
Case 259,2012/1/18 7:10:00,2012/1/18 8:30:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4641,D,4,0,0,
Case 259,2012/1/18 18:06:00,2012/1/18 19:48:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4132,S,1,0,0,
Case 259,2012/1/18 19:49:00,2012/1/18 20:05:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4132,D,1,0,0,
Case 259,2012/1/18 20:09:00,2012/1/19 6:30:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4794,D,26,0,0,
Case 259,2012/1/19 19:23:00,2012/1/19 21:25:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4132,S,1,0,0,
Case 259,2012/1/19 21:26:00,2012/1/20 6:48:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4794,D,22,0,0,
Case 259,2012/1/20 6:58:00,2012/1/20 9:21:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID3846,D,8,0,0,
Case 259,2012/1/22 1:46:00,2012/1/22 6:33:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4641,D,12,0,0,
Case 259,2012/1/22 8:30:00,2012/1/22 9:01:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4132,D,2,0,0,
Case 259,2012/1/22 9:03:00,2012/1/22 17:47:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID3846,D,27,0,0,
Case 259,2012/1/22 20:19:00,2012/1/23 6:44:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4641,D,26,0,0,
Case 259,2012/1/23 6:54:00,2012/1/23 7:54:00,Turning & Milling Q.C.,Quality Check 1,325,Drill,ID4618,D,0,0,0,
Case 259,2012/1/23 20:16:00,2012/1/23 21:48:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4641,S,1,0,0,
Case 259,2012/1/23 21:49:00,2012/1/24 7:08:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4641,D,20,0,0,
Case 259,2012/1/24 10:31:00,2012/1/24 10:32:00,Turning & Milling Q.C.,Quality Check 1,325,Drill,ID4618,D,185,0,0,
Case 259,2012/1/24 10:35:00,2012/1/24 11:50:00,Turning & Milling Q.C.,Quality Check 1,325,Drill,ID4618,D,0,1,0,
Case 259,2012/1/24 23:27:00,2012/1/25 2:11:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4641,S,1,0,0,
Case 259,2012/1/25 2:11:00,2012/1/25 6:28:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4641,D,16,0,0,
Case 259,2012/1/25 7:11:00,2012/1/25 9:06:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4132,D,5,0,0,
Case 259,2012/1/30 15:31:00,2012/1/30 17:29:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4132,S,1,0,0,
Case 259,2012/1/30 17:37:00,2012/1/30 22:45:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID3846,D,15,0,0,
Case 259,2012/1/30 22:46:00,2012/1/30 22:47:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID3846,S,15,0,0,
Case 259,2012/1/30 23:43:00,2012/1/31 6:40:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4932,D,22,0,0,
Case 259,2012/1/31 7:15:00,2012/1/31 7:47:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4132,D,2,0,0,
Case 259,2012/2/15 8:13:00,2012/2/15 9:47:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4641,S,0,0,0,
Case 259,2012/2/15 17:55:00,2012/2/15 21:41:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4132,S,1,0,0,
Case 259,2012/2/15 21:42:00,2012/2/15 23:30:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4132,D,6,0,0,
Case 259,2012/2/15 23:34:00,2012/2/16 6:44:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,325,Drill,ID4932,D,22,0,0,
Case 259,2012/2/16 7:16:00,2012/2/16 11:39:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4641,D,12,0,0,
Case 259,2012/2/16 15:47:00,2012/2/16 17:23:00,Laser Marking - Machine 7,Machine 7- Laser Marking,325,Drill,ID4882,D,185,0,0,
Case 259,2012/2/17 0:00:00,2012/2/17 1:15:00,Lapping - Machine 1,Machine 1 - Lapping,325,Drill,ID4882,D,0,0,0,
Case 259,2012/2/17 0:00:00,2012/2/17 1:15:00,Lapping - Machine 1,Machine 1 - Lapping,325,Drill,ID4882,D,0,0,0,
Case 259,2012/2/19 9:05:00,2012/2/19 12:55:00,Lapping - Machine 1,Machine 1 - Lapping,325,Drill,ID4882,D,185,0,0,
Case 259,2012/2/19 13:20:00,2012/2/19 15:51:00,Final Inspection Q.C.,Quality Check 1,325,Drill,ID4618,D,185,0,0,
Case 259,2012/2/21 0:00:00,2012/2/21 1:00:00,Packing,Packing,325,Drill,ID4820,D,185,0,0,
Case 259,2012/3/14 17:52:00,2012/3/14 23:17:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4132,S,3,0,0,
Case 259,2012/3/14 23:29:00,2012/3/15 3:34:00,Turning & Milling - Machine 10,Machine 10 - Grinding,325,Drill,ID4794,D,10,0,0,
Case 259,2012/3/26 0:00:00,2012/3/26 1:15:00,Lapping - Machine 1,Machine 1 - Lapping,325,Drill,ID4882,D,0,0,0,
Case 259,2012/3/26 12:14:00,2012/3/26 13:29:00,Turning & Milling Q.C.,Quality Check 1,325,Drill,ID4618,D,133,0,0,
Case 259,2012/3/26 12:21:00,2012/3/26 12:22:00,Laser Marking - Machine 7,Machine 7- Laser Marking,325,Drill,ID0998,D,15,0,0,
Case 259,2012/3/26 12:22:00,2012/3/26 13:54:00,Laser Marking - Machine 7,Machine 7- Laser Marking,325,Drill,ID0998,D,93,0,0,
Case 259,2012/3/26 13:55:00,2012/3/26 15:17:00,Lapping - Machine 1,Machine 1 - Lapping,325,Drill,ID0998,D,108,0,0,
Case 259,2012/3/26 15:19:00,2012/3/26 16:34:00,Laser Marking - Machine 7,Machine 7- Laser Marking,325,Drill,ID0998,D,4,0,0,
Case 259,2012/3/26 15:19:00,2012/3/26 15:19:00,Lapping - Machine 1,Machine 1 - Lapping,325,Drill,ID0998,D,4,0,0,
Case 259,2012/3/28 9:10:00,2012/3/28 10:25:00,Final Inspection Q.C.,Quality Check 1,325,Drill,ID4618,D,112,0,0,
Case 259,2012/3/29 0:00:00,2012/3/29 1:00:00,Packing,Packing,325,Drill,ID4820,D,112,0,0,
Case 26,2012/1/17 17:17:00,2012/1/17 17:57:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,13,Plug,ID4167,S,0,0,0,
Case 26,2012/1/17 20:09:00,2012/1/17 22:36:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,13,Plug,ID4794,S,1,0,0,
Case 26,2012/1/17 22:37:00,2012/1/18 6:32:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,13,Plug,ID4794,B,0,0,0,
Case 26,2012/1/18 20:13:00,2012/1/18 21:34:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,13,Plug,ID4932,S,0,0,0,
Case 26,2012/1/18 21:34:00,2012/1/19 2:30:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,13,Plug,ID4932,D,12,0,0,
Case 26,2012/1/19 7:08:00,2012/1/19 10:08:00,Turning & Milling Q.C.,Quality Check 1,13,Plug,ID4493,D,12,1,0,
Case 26,2012/1/19 11:52:00,2012/1/19 13:07:00,Laser Marking - Machine 7,Machine 7- Laser Marking,13,Plug,ID4872,D,12,0,0,
Case 26,2012/1/22 8:22:00,2012/1/22 11:45:00,Lapping - Machine 1,Machine 1 - Lapping,13,Plug,ID0998,D,12,0,0,
Case 26,2012/1/23 14:09:00,2012/1/23 15:30:00,Round Grinding - Machine 12,Machine 12 - Grinding,13,Plug,ID4528,S,0,0,0,
Case 26,2012/1/23 15:31:00,2012/1/23 18:03:00,Round Grinding - Machine 12,Machine 12 - Grinding,13,Plug,ID4528,D,0,0,0,
Case 26,2012/1/24 6:54:00,2012/1/24 17:36:00,Round Grinding - Machine 12,Machine 12 - Grinding,13,Plug,ID4528,D,0,0,0,
Case 26,2012/1/25 7:07:00,2012/1/25 12:05:00,Round Grinding - Machine 12,Machine 12 - Grinding,13,Plug,ID4528,D,12,0,0,
Case 26,2012/1/26 11:49:00,2012/1/26 11:53:00,Round Grinding - Q.C.,Quality Check 1,13,Plug,ID4493,D,12,0,0,
Case 26,2012/2/23 15:46:00,2012/2/23 17:44:00,Lapping - Machine 1,Machine 1 - Lapping,13,Plug,ID0998,D,12,0,0,
Case 26,2012/2/23 17:45:00,2012/2/23 19:07:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,13,Plug,ID4355,S,1,0,0,
Case 26,2012/2/23 19:07:00,2012/2/23 19:57:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,13,Plug,ID4355,D,4,0,0,
Case 26,2012/2/23 19:56:00,2012/2/23 22:15:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,13,Plug,ID4445,D,7,0,0,
Case 26,2012/2/27 10:53:00,2012/2/27 12:53:00,Final Inspection Q.C.,Quality Check 1,13,Plug,ID4493,D,0,0,0,
Case 26,2012/2/28 9:21:00,2012/2/28 13:40:00,Final Inspection Q.C.,Quality Check 1,13,Plug,ID4493,D,0,0,0,
Case 26,2012/2/28 16:06:00,2012/2/28 16:07:00,Final Inspection Q.C.,Quality Check 1,13,Plug,ID4493,D,12,0,0,
Case 26,2012/2/29 0:00:00,2012/2/29 1:00:00,Packing,Packing,13,Plug,ID4820,D,12,0,0,
Case 260,2012/1/9 4:00:00,2012/1/9 6:30:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,315,Ballnut,ID4529,S,0,0,0,
Case 260,2012/1/19 7:07:00,2012/1/19 15:14:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,315,Ballnut,ID4529,S,1,0,0,
Case 260,2012/1/19 15:15:00,2012/1/19 15:56:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,315,Ballnut,ID4529,D,3,0,0,Y
Case 260,2012/1/19 20:10:00,2012/1/19 21:15:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,315,Ballnut,ID4794,D,6,0,0,
Case 260,2012/1/21 13:03:00,2012/1/21 21:03:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,315,Ballnut,ID4529,D,28,0,0,
Case 260,2012/1/21 23:28:00,2012/1/22 6:31:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,315,Ballnut,ID4641,D,39,0,0,
