Case ID,Complete Timestamp,Complete Timestamp,Activity,Resource,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
Case 2532,2012/8/2 8:37:00,2012/8/2 8:37:00,Resolve ticket,Value 12,Value 1,Value 194,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
Case 2532,2012/9/1 9:11:00,2012/9/1 9:11:00,Closed,Value 5,Value 1,Value 194,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
Case 2533,2012/5/14 14:36:00,2012/5/14 14:36:00,Assign seriousness,Value 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2533,2012/5/15 7:02:00,2012/5/15 7:02:00,Take in charge ticket,Value 6,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2533,2012/5/15 8:02:00,2012/5/15 8:02:00,Resolve ticket,Value 6,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2533,2012/6/27 14:40:00,2012/6/27 14:40:00,Closed,Value 5,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2534,2012/7/31 12:14:00,2012/7/31 12:14:00,Assign seriousness,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2534,2012/7/31 13:48:00,2012/7/31 13:48:00,Take in charge ticket,Value 4,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2534,2012/8/6 8:50:00,2012/8/6 8:50:00,Resolve ticket,Value 4,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2534,2012/9/5 12:20:00,2012/9/5 12:20:00,Closed,Value 5,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2535,2012/2/14 10:07:00,2012/2/14 10:07:00,Assign seriousness,Value 13,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4
Case 2535,2012/2/14 10:25:00,2012/2/14 10:25:00,Take in charge ticket,Value 17,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4
Case 2535,2012/2/14 10:29:00,2012/2/14 10:29:00,Resolve ticket,Value 17,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4
Case 2535,2012/3/29 9:10:00,2012/3/29 9:10:00,Closed,Value 5,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4
Case 2536,2012/5/16 7:38:00,2012/5/16 7:38:00,Assign seriousness,Value 1,Value 1,Value 37,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2536,2012/5/18 7:53:00,2012/5/18 7:53:00,Take in charge ticket,Value 10,Value 1,Value 37,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2536,2012/5/23 17:04:00,2012/5/23 17:04:00,Resolve ticket,Value 10,Value 1,Value 37,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2536,2012/7/8 7:41:00,2012/7/8 7:41:00,Closed,Value 5,Value 1,Value 37,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2537,2011/2/10 11:41:00,2011/2/10 11:41:00,Assign seriousness,Value 8,Value 1,Value 88,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2537,2011/2/10 11:41:00,2011/2/10 11:41:00,Take in charge ticket,Value 8,Value 1,Value 88,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2537,2011/2/14 14:01:00,2011/2/14 14:01:00,Resolve ticket,Value 2,Value 1,Value 88,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2537,2011/4/3 7:12:00,2011/4/3 7:12:00,Closed,Value 5,Value 1,Value 88,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2538,2012/1/16 10:55:00,2012/1/16 10:55:00,Assign seriousness,Value 2,Value 1,Value 5,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2538,2012/1/23 11:43:00,2012/1/23 11:43:00,Take in charge ticket,Value 10,Value 1,Value 5,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2538,2012/2/9 15:34:00,2012/2/9 15:34:00,Take in charge ticket,Value 2,Value 1,Value 5,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2538,2012/2/9 15:35:00,2012/2/9 15:35:00,Wait,Value 2,Value 1,Value 5,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2538,2012/2/15 9:34:00,2012/2/15 9:34:00,Resolve ticket,Value 2,Value 1,Value 5,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2538,2012/3/1 9:34:00,2012/3/1 9:34:00,Closed,Value 5,Value 1,Value 5,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2539,2012/7/20 8:01:00,2012/7/20 8:01:00,Assign seriousness,Value 4,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2539,2012/7/20 9:08:00,2012/7/20 9:08:00,Take in charge ticket,Value 4,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2539,2012/8/6 10:59:00,2012/8/6 10:59:00,Resolve ticket,Value 4,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2539,2012/9/6 8:10:00,2012/9/6 8:10:00,Closed,Value 5,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2540,2010/11/8 11:08:00,2010/11/8 11:08:00,Assign seriousness,Value 2,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2540,2010/11/8 11:08:00,2010/11/8 11:08:00,Take in charge ticket,Value 2,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2540,2010/11/8 11:52:00,2010/11/8 11:52:00,Resolve ticket,Value 2,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2540,2010/12/22 11:11:00,2010/12/22 11:11:00,Closed,Value 5,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2541,2013/1/4 16:43:00,2013/1/4 16:43:00,Take in charge ticket,Value 1,Value 1,Value 148,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2541,2013/2/11 9:25:00,2013/2/11 9:25:00,Resolve ticket,Value 1,Value 1,Value 148,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2541,2013/2/26 9:25:00,2013/2/26 9:25:00,Closed,Value 3,Value 1,Value 148,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2542,2012/1/18 10:12:00,2012/1/18 10:12:00,Assign seriousness,Value 1,Value 1,Value 306,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2542,2012/1/18 10:12:00,2012/1/18 10:12:00,Take in charge ticket,Value 1,Value 1,Value 306,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2542,2012/1/20 15:39:00,2012/1/20 15:39:00,Resolve ticket,Value 13,Value 1,Value 306,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2542,2012/2/18 10:20:00,2012/2/18 10:20:00,Closed,Value 5,Value 1,Value 306,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2543,2010/12/3 11:16:00,2010/12/3 11:16:00,Assign seriousness,Value 8,Value 1,Value 20,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2543,2010/12/17 10:46:00,2010/12/17 10:46:00,Take in charge ticket,Value 14,Value 1,Value 20,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2543,2010/12/28 8:51:00,2010/12/28 8:51:00,Resolve ticket,Value 14,Value 1,Value 20,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2543,2011/1/12 8:51:00,2011/1/12 8:51:00,Closed,Value 5,Value 1,Value 20,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2544,2010/5/27 8:44:00,2010/5/27 8:44:00,Insert ticket,Value 6,Value 1,Value 27,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2544,2010/5/27 8:49:00,2010/5/27 8:49:00,Assign seriousness,Value 6,Value 1,Value 27,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2544,2010/6/11 10:55:00,2010/6/11 10:55:00,Assign seriousness,Value 2,Value 1,Value 27,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2544,2010/6/11 10:55:00,2010/6/11 10:55:00,Take in charge ticket,Value 2,Value 1,Value 27,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2544,2010/6/11 10:55:00,2010/6/11 10:55:00,Resolve ticket,Value 2,Value 1,Value 27,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2544,2010/6/30 8:50:00,2010/6/30 8:50:00,Closed,Value 5,Value 1,Value 27,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2545,2011/9/12 12:20:00,2011/9/12 12:20:00,Assign seriousness,Value 2,Value 1,Value 308,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2545,2011/9/12 12:21:00,2011/9/12 12:21:00,Take in charge ticket,Value 2,Value 1,Value 308,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2545,2011/9/13 7:27:00,2011/9/13 7:27:00,Resolve ticket,Value 2,Value 1,Value 308,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2545,2011/10/19 12:30:00,2011/10/19 12:30:00,Closed,Value 5,Value 1,Value 308,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2546,2012/2/27 13:17:00,2012/2/27 13:17:00,Assign seriousness,Value 1,Value 1,Value 217,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2546,2012/2/28 9:53:00,2012/2/28 9:53:00,Take in charge ticket,Value 4,Value 1,Value 217,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2546,2012/2/28 13:58:00,2012/2/28 13:58:00,Resolve ticket,Value 4,Value 1,Value 217,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2546,2012/3/29 12:20:00,2012/3/29 12:20:00,Closed,Value 5,Value 1,Value 217,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2547,2010/11/8 15:38:00,2010/11/8 15:38:00,Assign seriousness,Value 14,Value 1,Value 142,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2547,2010/11/8 15:40:00,2010/11/8 15:40:00,Take in charge ticket,Value 14,Value 1,Value 142,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2547,2010/11/8 15:40:00,2010/11/8 15:40:00,Resolve ticket,Value 14,Value 1,Value 142,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2547,2010/12/22 15:40:00,2010/12/22 15:40:00,Closed,Value 5,Value 1,Value 142,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2548,2010/11/10 16:59:00,2010/11/10 16:59:00,Assign seriousness,Value 7,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2548,2010/11/11 11:13:00,2010/11/11 11:13:00,Take in charge ticket,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2548,2010/11/11 11:13:00,2010/11/11 11:13:00,Resolve ticket,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2548,2010/12/24 17:00:00,2010/12/24 17:00:00,Closed,Value 5,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2549,2012/7/26 10:03:00,2012/7/26 10:03:00,Assign seriousness,Value 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2549,2012/7/26 12:21:00,2012/7/26 12:21:00,Take in charge ticket,Value 6,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2549,2012/7/26 12:27:00,2012/7/26 12:27:00,Resolve ticket,Value 6,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2549,2012/9/8 10:10:00,2012/9/8 10:10:00,Closed,Value 5,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2550,2013/1/25 16:36:00,2013/1/25 16:36:00,Assign seriousness,Value 1,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2550,2013/2/12 9:55:00,2013/2/12 9:55:00,Take in charge ticket,Value 4,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2550,2013/2/12 10:11:00,2013/2/12 10:11:00,Wait,Value 2,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2550,2013/2/12 10:11:00,2013/2/12 10:11:00,Wait,Value 2,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2550,2013/2/19 14:51:00,2013/2/19 14:51:00,Resolve ticket,Value 2,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2550,2013/2/19 14:51:00,2013/2/19 14:51:00,Resolve ticket,Value 2,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2550,2013/3/6 14:51:00,2013/3/6 14:51:00,Closed,Value 3,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2551,2012/3/27 15:33:00,2012/3/27 15:33:00,Assign seriousness,Value 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2551,2012/3/28 13:51:00,2012/3/28 13:51:00,Take in charge ticket,Value 9,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2551,2012/3/30 13:59:00,2012/3/30 13:59:00,Resolve ticket,Value 9,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2551,2012/4/27 15:40:00,2012/4/27 15:40:00,Closed,Value 5,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2552,2011/12/29 16:54:00,2011/12/29 16:54:00,Assign seriousness,Value 1,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2552,2012/1/2 8:49:00,2012/1/2 8:49:00,Take in charge ticket,Value 16,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2552,2012/1/2 9:20:00,2012/1/2 9:20:00,Resolve ticket,Value 16,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2552,2012/2/4 17:07:00,2012/2/4 17:07:00,Closed,Value 5,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2553,2011/6/27 10:29:00,2011/6/27 10:29:00,Assign seriousness,Value 8,Value 1,Value 107,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 2553,2011/6/27 10:30:00,2011/6/27 10:30:00,Assign seriousness,Value 8,Value 1,Value 107,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 2553,2011/6/27 10:30:00,2011/6/27 10:30:00,Take in charge ticket,Value 2,Value 1,Value 107,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 2553,2011/6/27 10:32:00,2011/6/27 10:32:00,Wait,Value 2,Value 1,Value 107,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 2553,2011/6/27 13:24:00,2011/6/27 13:24:00,Take in charge ticket,Value 2,Value 1,Value 107,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 2553,2011/6/27 13:24:00,2011/6/27 13:24:00,Resolve ticket,Value 2,Value 1,Value 107,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 2553,2011/7/30 13:20:00,2011/7/30 13:20:00,Closed,Value 5,Value 1,Value 107,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 2554,2012/2/2 14:28:00,2012/2/2 14:28:00,Assign seriousness,Value 13,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2554,2012/2/2 14:28:00,2012/2/2 14:28:00,Take in charge ticket,Value 13,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2554,2012/2/6 14:53:00,2012/2/6 14:53:00,Resolve ticket,Value 13,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2554,2012/3/6 14:30:00,2012/3/6 14:30:00,Closed,Value 5,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2555,2013/4/19 7:09:00,2013/4/19 7:09:00,Assign seriousness,Value 14,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2555,2013/5/2 12:42:00,2013/5/2 12:42:00,Take in charge ticket,Value 9,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2555,2013/5/6 12:32:00,2013/5/6 12:32:00,Wait,Value 9,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2555,2013/5/17 15:59:00,2013/5/17 15:59:00,Resolve ticket,Value 9,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2555,2013/6/1 16:00:00,2013/6/1 16:00:00,Closed,Value 3,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2556,2012/2/1 11:57:00,2012/2/1 11:57:00,Assign seriousness,Value 2,Value 1,Value 143,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2556,2012/2/1 11:57:00,2012/2/1 11:57:00,Take in charge ticket,Value 2,Value 1,Value 143,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2556,2012/2/1 13:22:00,2012/2/1 13:22:00,Resolve ticket,Value 2,Value 1,Value 143,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2556,2012/3/9 12:00:00,2012/3/9 12:00:00,Closed,Value 5,Value 1,Value 143,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2557,2011/5/9 13:00:00,2011/5/9 13:00:00,Assign seriousness,Value 8,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2557,2011/5/9 13:00:00,2011/5/9 13:00:00,Take in charge ticket,Value 8,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2557,2011/5/9 13:16:00,2011/5/9 13:16:00,Resolve ticket,Value 2,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2557,2011/6/22 13:11:00,2011/6/22 13:11:00,Closed,Value 5,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2558,2012/11/14 11:30:00,2012/11/14 11:30:00,Assign seriousness,Value 1,Value 1,Value 347,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2558,2012/11/14 11:45:00,2012/11/14 11:45:00,Take in charge ticket,Value 2,Value 1,Value 347,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2558,2012/11/27 13:46:00,2012/11/27 13:46:00,Wait,Value 2,Value 1,Value 347,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2558,2012/12/3 16:06:00,2012/12/3 16:06:00,Resolve ticket,Value 2,Value 1,Value 347,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2558,2012/12/18 16:06:00,2012/12/18 16:06:00,Closed,Value 3,Value 1,Value 347,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2559,2010/2/19 10:40:00,2010/2/19 10:40:00,Assign seriousness,Value 2,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2559,2010/2/19 10:40:00,2010/2/19 10:40:00,Assign seriousness,Value 2,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2559,2010/2/23 13:33:00,2010/2/23 13:33:00,Take in charge ticket,Value 2,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2559,2010/2/23 13:33:00,2010/2/23 13:33:00,Resolve ticket,Value 2,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2559,2010/4/8 9:52:00,2010/4/8 9:52:00,Closed,Value 5,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2560,2010/8/5 10:35:00,2010/8/5 10:35:00,Assign seriousness,Value 11,Value 1,Value 35,Value 3,Value 1,Value 1,Value 3,Value 2,Value 1,Value 2
Case 2560,2010/8/9 12:14:00,2010/8/9 12:14:00,Take in charge ticket,Value 11,Value 1,Value 35,Value 3,Value 1,Value 1,Value 3,Value 2,Value 1,Value 2
Case 2560,2010/8/9 12:14:00,2010/8/9 12:14:00,Wait,Value 11,Value 1,Value 35,Value 3,Value 1,Value 1,Value 3,Value 2,Value 1,Value 2
Case 2560,2010/9/1 15:25:00,2010/9/1 15:25:00,Take in charge ticket,Value 12,Value 1,Value 35,Value 3,Value 1,Value 1,Value 3,Value 2,Value 1,Value 2
Case 2560,2010/9/1 15:25:00,2010/9/1 15:25:00,Resolve ticket,Value 12,Value 1,Value 35,Value 3,Value 1,Value 1,Value 3,Value 2,Value 1,Value 2
Case 2560,2010/9/1 15:25:00,2010/9/1 15:25:00,Resolve ticket,Value 12,Value 1,Value 35,Value 3,Value 1,Value 1,Value 3,Value 2,Value 1,Value 2
Case 2560,2010/9/16 15:26:00,2010/9/16 15:26:00,Closed,Value 5,Value 1,Value 35,Value 3,Value 1,Value 1,Value 3,Value 2,Value 1,Value 2
Case 2561,2010/8/17 9:30:00,2010/8/17 9:30:00,Assign seriousness,Value 6,Value 1,Value 149,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2561,2010/8/18 9:57:00,2010/8/18 9:57:00,Take in charge ticket,Value 6,Value 1,Value 149,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2561,2010/8/18 10:05:00,2010/8/18 10:05:00,Resolve ticket,Value 6,Value 1,Value 149,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2561,2010/10/2 9:41:00,2010/10/2 9:41:00,Closed,Value 5,Value 1,Value 149,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2562,2010/5/27 15:37:00,2010/5/27 15:37:00,Insert ticket,Value 15,Value 1,Value 73,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2562,2010/5/28 9:00:00,2010/5/28 9:00:00,Assign seriousness,Value 15,Value 1,Value 73,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2562,2010/5/28 16:02:00,2010/5/28 16:02:00,Assign seriousness,Value 2,Value 1,Value 73,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2562,2010/5/28 16:03:00,2010/5/28 16:03:00,Take in charge ticket,Value 2,Value 1,Value 73,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2562,2010/6/1 10:03:00,2010/6/1 10:03:00,Resolve ticket,Value 2,Value 1,Value 73,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2562,2010/7/7 15:40:00,2010/7/7 15:40:00,Closed,Value 5,Value 1,Value 73,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2563,2010/11/16 14:32:00,2010/11/16 14:32:00,Assign seriousness,Value 2,Value 1,Value 227,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2563,2010/11/17 16:15:00,2010/11/17 16:15:00,Take in charge ticket,Value 2,Value 1,Value 227,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2563,2010/11/17 16:17:00,2010/11/17 16:17:00,Resolve ticket,Value 2,Value 1,Value 227,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2563,2010/12/30 14:40:00,2010/12/30 14:40:00,Closed,Value 5,Value 1,Value 227,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2564,2010/9/3 8:07:00,2010/9/3 8:07:00,Assign seriousness,Value 7,Value 1,Value 259,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2564,2010/9/3 8:18:00,2010/9/3 8:18:00,Take in charge ticket,Value 7,Value 1,Value 259,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2564,2010/9/3 8:19:00,2010/9/3 8:19:00,Resolve ticket,Value 7,Value 1,Value 259,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2564,2010/10/21 8:11:00,2010/10/21 8:11:00,Closed,Value 5,Value 1,Value 259,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2565,2010/10/20 15:52:00,2010/10/20 15:52:00,Assign seriousness,Value 2,Value 1,Value 206,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2565,2010/10/21 13:23:00,2010/10/21 13:23:00,Take in charge ticket,Value 9,Value 1,Value 206,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2565,2010/10/22 10:23:00,2010/10/22 10:23:00,Resolve ticket,Value 9,Value 1,Value 206,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2565,2010/11/23 17:00:00,2010/11/23 17:00:00,Closed,Value 5,Value 1,Value 206,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2566,2012/3/26 10:38:00,2012/3/26 10:38:00,Assign seriousness,Value 13,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2566,2012/3/26 10:38:00,2012/3/26 10:38:00,Take in charge ticket,Value 13,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2566,2012/3/27 8:01:00,2012/3/27 8:01:00,Resolve ticket,Value 13,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2566,2012/4/26 10:40:00,2012/4/26 10:40:00,Closed,Value 5,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
